epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.2516101002693176,9.999999747378752e-05,1.399509310722351,0.2665505111217499,1.3856196403503418
1,0.2558746635913849,9.999999747378752e-05,1.3930109739303589,0.2435540109872818,1.3875075578689575
